"Kunden Nr."	"Kunde"	"Material Nr."	Anfangsbestand	Retourniert	Zu berechnen
"250213"	"BISCHOFF + SCHECK AG"	"12.999.01.163"	1	0	1
"250213"	"BISCHOFF + SCHECK AG"	"12.999.01.163"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261309"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.008"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.001"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"270604"	"FA-KA ZERBST GMBH"	"12.999.01.188"	1	0	1
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	12	0	12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	4	0	4
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"409004"	"BRANO A.S."	"12.999.01.008"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"501398"	"BIRNER GMBH"	"12.999.01.003"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"502159"	"Kurt Willig"	"12.999.01.001"	1	0	1
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.163"	0	0	0
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508341"	"WM SE"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"508809"	"Menke-Janzen"	"12.999.01.003"	1	0	1
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	0	0	0
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.188"	1	0	1
